class,ip,ea,vis,bp,fp,li,lio2,o2m,o2
class-00000001,-10.27,-1.56,2.65,589.51,393.49,18.18,10.04,14.81,-1.74
class-00000001,-9.82,-0.03,1.85,510.5,346.86,13.95,8.09,13.81,-2.12
class-00000001,-9.46,0.12,2.66,467.39,330.45,27.62,14.93,16.94,-2.15
class-00000001,-9.93,1.24,0.44,311.25,217.56,30.8,16.47,17.19,-2.07
class-00000001,-9.89,1.27,0.53,333.44,234.44,31.2,17.09,18.34,-2.11
class-00000001,-9.01,-0.77,13.17,669.72,452.02,13.55,7.21,12.57,-1.69
class-00000001,-10.45,0.23,1.32,458.85,318.72,12.97,7.49,13.39,-1.79
class-00000001,-9.77,-0.03,6.55,586.44,400.27,16.11,7.5,8.71,-2.08
class-00000001,-8.84,-0.27,3.04,540.49,371.55,22.57,11.53,13.67,-1.83
class-00000001,-9.65,0.02,7.44,669.19,443.75,12.89,7.86,14.58,-1.94
class-00000001,-10.41,0.33,3.87,662.73,437.54,2.94,2.61,13.25,-1.81
class-00000001,-10.18,0.42,0.88,453.59,311.28,10.5,7.48,16.95,-1.95
class-00000001,-10.7,1.61,2.38,509.33,345.67,15.25,7.51,12.82,-1.56
class-00000001,-10.63,-0.2,3.64,573.39,384.39,11.95,6.79,13.79,-1.7
class-00000001,-9.17,0.38,3.35,562,385.9,8.79,6.37,14.82,-2.18
class-00000001,-6.87,-0.15,15.14,732.56,483.05,19.23,9.53,12.77,-1.89
class-00000001,-11.45,-0.01,12.87,569.62,395.35,8.97,3.78,6.57,-1
class-00000001,-11.17,0.2,143.18,643.31,452.3,9.79,4.27,4.31,-1.14
class-00000001,-9.55,-0.4,3.93,573.49,399.28,13.87,9.26,16.72,-2.07
class-00000001,-11.19,0.13,0.97,493.57,329.79,16.93,8.34,13.03,-1.39
class-00000001,-9.11,-0.92,2.74,520.99,357,21.25,11.93,15.01,-2.01
class-00000001,-9.04,-0.21,10.9,738.75,482.18,13.71,7.84,13.22,-1.9
class-00000001,-9.32,-0.26,3.37,556.28,387.78,13.9,9.3,16.64,-2.09
class-00000001,-9.1,2.69,2.13,488.84,344.92,6.44,7,18.28,-2.2
class-00000001,-9.1,2.69,1.57,466,327.52,6.06,6.75,18.21,-2.18
class-00000001,-9.65,0.12,5.09,557.21,383.29,14.14,8.73,15.15,-1.89
class-00000001,-10.57,0.59,2.19,456.33,325.83,17.38,10.92,16.89,-2.1
class-00000001,-11.94,-0.36,14.89,639.14,435.28,16,5.65,4.02,-0.76
class-00000001,-11.15,0.42,6.28,575.67,404.66,14.36,9.74,17.26,-2.08
class-00000001,-9.5,0.51,1.9,494.78,341.35,11.15,7.01,14.89,-1.87
class-00000001,-9.39,-0.33,8.84,710.44,469.54,11.97,6.38,12.27,-1.61
class-00000001,-10.29,0.15,1.18,463.19,312.19,12.09,7.5,15.29,-1.78
class-00000001,-9.13,-0.87,18.52,894.88,576.11,9.83,3.18,6.63,-1.4
class-00000001,-9.75,0.26,13.53,748.99,494.84,3.93,1.44,8.28,-1.58
class-00000001,-11.07,0.17,4.26,633.58,427.18,6.31,5,15.36,-1.91
class-00000001,-10.17,-0.83,5.2,585.61,401.57,14.19,9.28,16.26,-2
class-00000001,-11.28,0.49,1.57,489.81,340.22,12.06,8.5,17.31,-2
class-00000001,-9.16,0,2.84,525.56,363.26,24.03,13.57,16.46,-2.08
class-00000001,-11.38,0.43,12.42,627.56,433.17,12.39,7.45,14.65,-1.81
class-00000001,-11.25,-1.08,5.51,566.05,394.02,17.39,9.86,15.23,-1.8
class-00000001,-10.83,0.27,5.7,552.41,384.37,12.62,7.11,13.6,-1.7
class-00000001,-9.39,-1.66,4.71,666.72,437.3,15.75,8.11,12.6,-1.5
class-00000001,-9.38,-0.1,7.16,600.23,408.34,15.38,7.79,10.95,-1.58
class-00000001,-6.7,0.31,25529.18,246.5,213.67,-2.8,-1.87,5.89,-1.8
class-00000001,-9.89,-0.08,2.43,518.69,351,15.72,9.12,14.86,-1.85
class-00000001,-10.33,-1.03,59.04,710.12,487.07,10.96,5,8.61,-1.27
class-00000001,-9.63,0.12,5.27,589.74,401.34,12.93,7.83,14.31,-1.86
class-00000001,-9.64,-0.25,6.58,609.52,409.92,11.03,7.26,13.9,-2.04
class-00000001,-10.21,0.94,1.48,509.88,348.06,13.28,6.65,11.49,-1.82
class-00000001,-9.75,-0.2,2.65,545.35,369.9,13.39,7.93,14.43,-1.84
class-00000001,-9.76,-0.18,3.29,561.26,381.29,13.01,7.89,14.82,-1.89
class-00000001,-9.49,-0.17,3.01,560.56,379.57,12.84,7.47,14.07,-1.8
class-00000001,-9.59,-0.14,2.91,551.76,373.84,12.13,7.11,13.97,-1.8
class-00000001,-10.07,2.17,0.77,417.53,281.79,11.85,8.33,17.25,-1.91
class-00000001,-9.17,-0.97,6.7,597.44,406.68,14.63,8.44,13.77,-1.71
class-00000001,-9.77,-1.08,4.12,666.21,437.41,9.61,5.13,11.97,-1.58
class-00000001,-11.22,-0.09,4.51,598.99,409.35,14.47,8.51,14.83,-1.78
class-00000001,-10.27,1.82,0.52,372.19,248.94,11.32,7.07,15.6,-1.74
class-00000001,-8.79,0.57,10.54,645.54,440.09,0.49,2.13,13.19,-1.88
class-00000001,-8.78,-0.69,6.47,611.53,416.27,24.92,13.57,15.8,-2.1
class-00000001,-11.09,0.41,2.94,507.63,356.49,14.08,9.05,16.04,-1.95
class-00000001,-8.98,-0.07,5.71,557.75,381.54,19.48,10.29,13.6,-1.79
class-00000001,-11.19,0.43,3.31,533.3,373.41,13.43,9.19,17.13,-2.02
class-00000001,-9.06,0.02,5.74,590.74,400.34,18.68,9.83,13.39,-1.79
class-00000001,-8.72,0.51,2.2,584.61,391.49,-1.72,0.8,13.94,-1.86
class-00000001,-8.76,-0.3,10.47,607.33,413.58,19.27,9.73,12.65,-1.65
class-00000001,-9.56,-0.36,4.78,602.06,408,13.12,8.5,15.81,-2
class-00000001,-8.77,-0.58,2.97,543.25,368.68,25.87,13.36,14.67,-1.95
class-00000001,-11.16,0.44,2.9,518.21,362.87,13.3,8.94,16.72,-1.98
class-00000001,-9.77,0.45,4.44,586.46,406.19,8.82,7.04,17.02,-2.08
class-00000001,-10.27,0.81,10.87,578.38,398.87,16.65,8.18,12.47,-1.56
class-00000001,-9.61,-0.07,1.53,502.62,339.22,9.36,6.72,15.04,-2.04
class-00000001,-9.54,0.18,5.06,611.78,413.74,12.06,7.31,14.14,-1.88
class-00000001,-10.45,0.88,5.01,566.06,385.67,16.96,7.89,11.63,-1.38
class-00000001,-11.11,0.99,1.77,493.44,343.64,12.73,8.27,15.65,-2.25
class-00000001,-11.08,0.99,3.2,536.14,375.39,13.02,8.64,16.02,-2.29
class-00000001,-8.9,0.36,13.18,594.1,407.19,15.56,8,12.33,-1.64
class-00000001,-9.93,-0.18,2.65,521.28,358.15,10.78,8.09,16.2,-2.17
class-00000001,-11.08,0.32,11.34,693.5,466.02,13.5,8.07,14.68,-1.92
class-00000001,-11.29,0.52,2.01,502.04,349.26,12.96,8.75,16.77,-1.96
class-00000001,-11.1,0.5,6.91,585.01,410.57,13.39,9.27,17.23,-2.09
class-00000001,-8.94,-1.95,1.5,474.45,335.29,23.34,11.44,12.68,-1.77
class-00000001,-9.01,-1.97,2.48,517.49,365.82,23.09,11.78,13.69,-1.93
class-00000001,-10.77,-0.28,3.18,538.1,365.61,13.81,6.5,11.08,-1.39
class-00000001,-10.17,-0.85,2.83,544.17,371.19,13.59,8.82,15.91,-1.92
class-00000001,-9.39,-0.31,1.5,456.99,313.83,14.67,7.61,11.95,-1.76
class-00000001,-11.13,0.4,2.48,512.4,358.45,13.29,9.08,17.28,-1.99
class-00000001,-9.68,-1.1,5.02,610,407.69,14.65,8.42,13.56,-2.05
class-00000001,-10.05,-0.52,5.73,621.45,424.56,8.5,5.14,12.45,-1.61
class-00000001,-10.7,1.81,2.75,511.67,356.91,16.4,10.28,16.94,-2.03
class-00000001,-11.2,0.62,23.97,730.8,491.6,3.77,3.38,12.56,-1.79
class-00000001,-9.94,0.41,1.53,512.09,345.39,11.17,7.9,17.16,-1.95
class-00000001,-11.31,0.43,1.13,438.93,304.05,13.27,8.32,15.64,-1.81
class-00000001,-10.68,1.76,4.08,559.01,380.3,14.8,7.99,14.16,-1.74
class-00000001,-10.3,1.35,2.48,528.81,362.13,16.73,9.16,14.32,-1.76
class-00000001,-9.63,0.12,9.14,700.47,465.64,6.62,5.03,14.26,-1.96
class-00000001,-9.72,-0.09,2.83,512.02,361.28,20.58,11.96,16.6,-2.05
class-00000001,-9.89,-0.41,11,701.41,465.49,7.92,4.65,12.48,-1.84
class-00000001,-9.29,-0.82,3.64,597.14,399.1,11.98,7.88,14.55,-2.06
class-00000001,-11.01,1.03,4.35,561.53,393.02,12.97,8.66,15.98,-2.3
class-00000001,-9.29,-0.73,4.91,634.31,422.34,12.17,8.12,14.86,-2.08
class-00000001,-9.35,-0.12,6.38,662.38,442.02,8.55,5.7,13.93,-1.91
class-00000001,-11.03,0.55,1.69,491.86,342.64,11.24,8.18,17.53,-2.04
class-00000001,-9.56,-1.2,4.13,635.81,419.86,15.33,8.46,13.58,-1.67
class-00000001,-9.62,-1.21,5.18,685.82,448.26,14.66,7.87,12.74,-1.63
class-00000001,-10.05,1.21,4.59,550.82,383.69,18.78,11.06,16.09,-2.02
class-00000001,-10.05,-0.74,3.35,572.83,386.18,11.95,5.36,8.93,-1.35
class-00000001,-11.97,-1.21,2.78,523.59,359.59,18.42,6.87,3.77,-0.35
class-00000001,-11.18,0.51,2.23,456.11,325.55,20.95,10.23,13.06,-1.67
class-00000001,-9.79,-0.2,11.71,695.89,463.9,6.92,5.11,13.79,-1.78
class-00000001,-9.95,-0.33,7.68,626.44,427.53,6.36,3.78,10.97,-1.63
class-00000001,-10.08,-0.55,13.17,761.37,508.74,13.9,6.98,12.14,-1.72
class-00000001,-10.57,-1.14,4.31,589.53,397.22,11.92,6.8,12.94,-1.74
class-00000001,-11.12,-2.13,7.84,701.06,459.18,17.73,7.56,8.29,-0.23
class-00000001,-9.59,0.17,3.62,560.66,381.74,12.26,7.29,13.95,-1.83
class-00000001,-9.59,0.17,3.62,560.66,381.74,12.26,7.29,13.95,-1.83
class-00000001,-9.5,-1.42,6.98,616.17,413.92,13.4,7.34,12.07,-2.07
class-00000001,-9.37,-0.1,8.87,627.96,425.53,14.9,7.94,11.78,-1.7
class-00000001,-9.7,0.77,2.49,605.62,398,5.34,3.95,14.22,-1.83
class-00000001,-10.53,1.66,2.07,477.74,336.38,17.98,11.24,17.04,-2.03
class-00000001,-10.45,1.85,1.38,457.67,319.69,16.33,10.6,17.4,-2.03
class-00000001,-10.35,1.38,1.2,438.01,297.68,16.4,8.86,13.96,-1.62
class-00000001,-9.14,-0.84,10.91,656.2,445.19,11.87,8.33,15.89,-2.04
class-00000001,-10.64,0.4,12.47,637.35,439.03,11.59,6.73,13.82,-1.79
class-00000001,-8.71,0.49,1243.65,807.64,557.83,-5.3,-1.21,8.54,-1.75
class-00000001,-9.1,-0.87,17.58,665.08,458.62,10.62,5.68,11.04,-1.47
class-00000001,-9.76,0.6,2.63,567.86,378.35,6.69,4.14,12.58,-1.74
class-00000001,-9.02,-0.76,3.38,566.93,382.12,15.87,9.81,14.73,-2.08
class-00000001,-11.22,0.43,2.73,518.03,362.28,13.49,9.12,16.99,-1.99
class-00000001,-9.2,0.4,8.75,631.49,435.7,11.39,7.91,15.82,-2.03
class-00000001,-8.88,0.53,3.93,564.68,392.94,12.5,8.54,16.6,-2.06
class-00000001,-9.94,2.1,0.56,395.02,271.75,14.47,10.21,17.96,-2.01
class-00000001,-10.05,-0.31,1.31,482.6,329.23,11.07,4.46,8.26,-1.82
class-00000001,-9.74,0.77,1.73,556.94,369.67,6.88,4.48,14.01,-1.79
class-00000001,-11.46,-0.02,14.85,573.77,398.19,8.75,4.25,7.78,-1.2
class-00000001,-10.37,0.23,7.23,630.25,425.53,11.41,5.9,12.07,-1.65
class-00000001,-10.16,-1.58,5.93,606.94,405.36,17.63,9.23,11.7,-1.86
class-00000001,-10.37,0.5,5.1,588.86,401.83,12.45,8.69,16.99,-2.06
class-00000001,-9.94,0.62,6.43,531.84,383,20.89,12.68,17.27,-2.2
class-00000001,-9.18,-0.22,9.08,676.76,456.47,16.9,7.78,9.22,-1.69
class-00000001,-10.46,0.23,15.32,626.33,440.72,14.01,8.98,15.21,-2.11
class-00000001,-9.23,0.38,10.63,642.31,444.87,13.36,8.93,16.52,-2.11
class-00000001,-9.12,0.13,5.79,793.48,517.94,8.89,3.4,9.64,-1.74
class-00000001,-10.05,0.18,1.65,460.98,320.02,13.74,6.74,11.33,-1.48
class-00000001,-9.16,-0.04,7.71,623.05,423.13,8.82,6.56,14.88,-2.24
class-00000001,-9.19,0.04,8.83,614.1,419.92,9.03,6.89,15.42,-2.3
class-00000001,-10.12,0.33,1.31,499.28,335.29,10.94,7.5,16.68,-1.88
class-00000001,-9.57,0.18,1.6,563.93,371.95,6.53,4.25,14.12,-1.8
class-00000001,-10.7,1.81,5.04,554.4,388.59,16.71,10.6,17.21,-2.09
class-00000001,-8.91,-0.55,7.27,624.49,416.13,13.78,8.53,14.48,-2.18
class-00000001,-9.29,-0.88,8.5,650.96,437.16,14.9,8.88,14.64,-1.95
class-00000001,-9.1,-0.72,12.15,650.27,438.05,14.77,8.17,12.62,-1.78
class-00000001,-9.57,-0.67,2.01,481.75,327.95,14.7,8.26,13.04,-1.91
class-00000001,-9.83,-0.79,6.83,612.72,413.65,14.99,9,14.36,-2.15
class-00000001,-9.55,-0.35,1.94,521.87,361.09,13.13,8.31,15.49,-1.92
class-00000001,-10.02,-0.54,7.71,690.41,468.2,14.66,6.36,9.69,-1.24
class-00000001,-11.59,-0.9,3.2,554.69,378.53,11,6.79,14.13,-1.61
class-00000001,-10.71,1.81,1.51,464.79,321.85,16.03,9.86,16.58,-1.95
class-00000001,-9.51,0.13,8.29,559.77,393.42,20.4,10.87,14.27,-1.98
class-00000001,-9.83,-0.79,6.83,612.72,413.65,14.99,9,14.36,-2.15
class-00000001,-9.55,-0.35,1.94,521.87,361.09,13.13,8.31,15.49,-1.92
class-00000001,-10.02,-0.54,7.71,690.41,468.2,14.66,6.36,9.69,-1.24
class-00000001,-11.59,-0.9,3.2,554.69,378.53,11,6.79,14.13,-1.61
class-00000001,-10.71,1.81,1.51,464.79,321.85,16.03,9.86,16.58,-1.95
class-00000001,-9.51,0.13,8.29,559.77,393.42,20.4,10.87,14.27,-1.98
class-00000001,-9.91,-1.96,14.7,646.01,431.08,10.2,4.29,7.37,-1.74
class-00000001,-9.65,0.89,16.25,694.46,475.71,6.9,5.92,15.98,-2.13
class-00000001,-9.38,0.77,2.7,558.15,374.64,11.04,6.58,12.81,-2.09
class-00000001,-9.5,0.08,4.1,505.75,356.53,25.38,13.17,14.99,-2.05
class-00000001,-9.05,2.17,5.03,549.55,382.93,6.8,5.92,16.11,-2.15
class-00000001,-9.25,1.5,4.1,535.99,372.49,7.27,5.98,15.61,-2.03
class-00000001,-10.42,-1.42,9.07,823.97,531.52,14.16,5.01,5.79,-0.86
class-00000001,-10.46,-1.48,5.44,614.92,412.98,14.2,5.75,6.75,-0.99
class-00000001,-10.59,0.02,3.05,544.52,368.61,15.05,5.88,8.08,-0.81
class-00000001,-10.09,-0.33,5.85,574.16,392.11,16.32,7.15,6.34,-2.06
class-00000001,-9.2,-0.83,3,519.5,356.58,20.95,10.52,9.93,-1.98
class-00000001,-11.58,-0.3,12.59,819.64,525.66,15.79,7.11,10.82,-1.26
class-00000001,-9.23,1.35,14.2,620.86,430.97,8.68,6.42,15.03,-2.01
class-00000001,-11.66,0.2,1.18,509.13,341.29,16.07,6.89,10.33,-1.17
class-00000001,-8.68,0.67,6.21,630.37,427.69,0.62,2.39,13.65,-1.9
class-00000001,-9.09,0.94,3.16,545.09,369.3,10.75,6.93,14.26,-2.16
class-00000001,-9.01,0,10.31,601.51,412.65,19.91,10.89,14.42,-1.95
class-00000001,-10.06,-0.5,106.54,768.57,510.12,5.94,2.47,6.33,-1.26
class-00000001,-11.54,0.36,1.79,585.21,386.37,11.75,5.93,12.67,-1.59
class-00000001,-10.29,1.35,1.84,506.44,345.65,16.55,8.88,14.01,-1.69
class-00000001,-8.14,2.14,5.68,576.45,392.28,11.2,9.01,17.78,-2.22
class-00000001,-10.41,1.86,0.99,442.15,296.15,15.31,9.25,16.22,-1.84
class-00000001,-9.79,-0.8,1.67,456.78,311.12,15.34,8.05,11.76,-1.79
class-00000001,-9.82,0.99,47.12,771.61,512.93,6.23,4.38,13.01,-1.8
class-00000001,-8.74,0.22,5279.77,792.6,556.75,1.18,0.63,8.99,-1.88
class-00000001,-10.04,-0.42,137.94,781.47,517.94,5.34,2.56,7.26,-1.39
class-00000001,-10.42,-0.02,1.41,452.1,306.7,15.29,7.48,12.25,-1.38
class-00000001,-10.56,-0.09,18.7,978.6,616.2,14.5,5.63,8.23,-0.92
class-00000001,-9.41,0.42,0.59,366.12,248.74,26.74,14.25,16.07,-1.88
class-00000001,-11.88,0.45,2.08,526.66,356.66,13.69,6.27,10.42,-2.02
class-00000001,-8.71,0.44,3.41,595.91,406.68,10.69,7.12,15.61,-2
class-00000001,-10.7,1.81,9.3,595.43,418.2,17.03,10.88,17.42,-2.14
class-00000001,-10.75,1.92,0.53,379.39,254.75,12.8,7.34,15.01,-1.71
class-00000001,-9.03,0.17,1.88,465.26,326.32,14.93,6.85,10.13,-1.36
class-00000001,-9.2,1.68,3.38,573.07,386.72,-0.07,2.96,15.94,-2.01
class-00000001,-10.25,0.73,0.69,306.42,220.92,33.05,18.17,19.36,-2.11
class-00000001,-10.04,-0.46,5.74,611.03,411.61,12.89,6.22,9.48,-1.9
class-00000001,-10.02,-0.53,10.47,735.93,494.09,14.13,6.86,11.55,-1.63
class-00000001,-11.01,0.39,2.38,524.28,356.95,13.11,8.79,16.85,-1.91
class-00000001,-9.21,-0.24,5.14,617.19,417.86,12.67,8.24,15.23,-2
class-00000001,-9.68,0.08,2.15,511.71,351.21,17.42,11.12,16.42,-2.06
class-00000001,-9.06,0.36,2.83,532.65,367.23,9.04,6.09,14.26,-1.87
class-00000001,-11.05,0.4,4.76,667.9,441.54,10.77,6.46,14.31,-1.8
class-00000001,-9.63,0.12,45.05,832.97,545.54,8.89,4.03,8.57,-1.49
class-00000001,-8.84,2.68,4.11,566.26,383.07,4.71,6.87,18.5,-2.17
class-00000001,-11.85,0.64,1.24,479.75,327.62,13.01,7.04,13.68,-2.3
class-00000001,-10.29,-0.17,16.86,735.65,496.49,12.25,4.7,8.05,-1.05
class-00000001,-9.13,0.8,9.15,669.11,447.11,5.3,4.85,15.56,-2.03
class-00000001,-10.38,1.59,1.98,500.19,339.99,15.99,9.41,15.35,-1.85
class-00000001,-9.83,-0.01,0.94,525.8,352.71,12.49,7.32,14.99,-1.97
class-00000001,-9,2.64,1.39,463.74,325.43,7.03,7.56,18.47,-2.18
class-00000001,-11.85,0.64,1.24,479.75,327.62,13.01,7.04,13.68,-2.3
class-00000001,-10.29,-0.17,16.86,735.65,496.49,12.25,4.7,8.05,-1.05
class-00000001,-9.13,0.8,9.15,669.11,447.11,5.3,4.85,15.56,-2.03
class-00000001,-10.38,1.59,1.98,500.19,339.99,15.99,9.41,15.35,-1.85
class-00000001,-9.83,-0.01,0.94,525.8,352.71,12.49,7.32,14.99,-1.97
class-00000001,-9,2.64,1.39,463.74,325.43,7.03,7.56,18.47,-2.18
class-00000001,-10.47,0.23,14.18,631.34,436.71,12.33,6.99,13.29,-1.78
class-00000001,-10.57,-0.59,1.8,477.95,323.5,10.95,5.76,11.01,-1.83
class-00000001,-9.87,-0.98,8.01,611.41,409.96,12.5,7.16,11.67,-1.96
class-00000001,-10.19,-1.02,3.8,649.97,426.6,14.12,7.45,12.92,-1.58
class-00000001,-10,0.15,2.28,569.63,379.9,11.73,5.85,12.03,-1.54
class-00000001,-10.7,-0.28,4.17,556.8,379.18,13.95,6.9,11.67,-1.5
class-00000001,-9.72,0.73,3.13,597.61,399.89,7.17,5.13,14.89,-1.89
class-00000001,-10.14,-0.67,1.53,513.56,349.72,13.71,6.82,12,-1.61
class-00000001,-8.47,2.63,10.71,628.22,427.18,5.42,5.96,17.18,-2.22
class-00000001,-9.07,-1,5.61,590.53,399.65,14.44,7.83,12.34,-1.67
class-00000001,-9.04,-0.01,5.46,616.91,412.05,8.48,6.25,14.11,-1.92
class-00000001,-9.83,0.5,1.47,508.71,348.46,8.03,6.11,16.08,-1.93
class-00000001,-9.54,0.19,2.12,506.52,346.44,16.95,10.14,15.39,-1.94
class-00000001,-10.07,-0.58,11.71,687.97,459.8,12.25,6.98,13.18,-1.88
class-00000001,-8.47,2.63,10.71,628.22,427.18,5.42,5.96,17.18,-2.22
class-00000001,-9.07,-1,5.61,590.53,399.65,14.44,7.83,12.34,-1.67
class-00000001,-9.04,-0.01,5.46,616.91,412.05,8.48,6.25,14.11,-1.92
class-00000001,-9.83,0.5,1.47,508.71,348.46,8.03,6.11,16.08,-1.93
class-00000001,-9.54,0.19,2.12,506.52,346.44,16.95,10.14,15.39,-1.94
class-00000001,-10.07,-0.58,11.71,687.97,459.8,12.25,6.98,13.18,-1.88
class-00000001,-10.7,0.2,0.39,360.09,243.06,12.46,4.77,9.35,-1.22
class-00000001,-9.16,1.05,3.35,563.79,387.91,7.53,6.26,16.28,-2.32
class-00000001,-9.27,-0.22,5.51,592.47,401.66,24.29,13.29,15.61,-2.04
class-00000001,-11.02,-0.99,5.11,482.97,335.38,12.96,6.25,8.61,-1.9
class-00000001,-10.91,-0.88,5.29,524.21,359.69,12.07,7.05,12.19,-2.13
class-00000001,-10.04,-1.22,15.89,685.04,454.82,12.34,7.52,13.21,-2.1
class-00000001,-11.01,-0.85,6.14,589.7,397.58,9.65,5.37,11.54,-1.83
class-00000001,-11.04,-1,4.79,479.72,332.96,12.75,5.52,7.33,-1.67
class-00000001,-9.25,0.12,14.02,676.46,449.72,11.71,7.03,13.81,-1.89
class-00000001,-9.99,0.14,5.22,568.7,394.66,11.89,7.35,14.79,-1.91
class-00000001,-6.66,0.3,39350.98,233.04,203.79,-3.08,-1.55,7.21,-1.84
class-00000001,-10.26,-0.32,3.16,623.71,421.11,16.23,5.47,4.52,-1.32
class-00000001,-12.62,0.42,1.25,461.62,319.03,15.42,6.18,7.08,-1.85
class-00000001,-12.18,0.41,1.56,471.53,326.57,15.28,6.47,7.32,-2.02
class-00000001,-9.25,0.45,0.68,382.54,260.26,25.04,13.14,15.38,-1.83
class-00000001,-9.92,0.28,2.19,563.21,377.6,9.41,4.88,12.15,-1.73
class-00000001,-8.85,2.69,2.93,527.55,359.13,4.12,6.19,18.33,-2.17
class-00000001,-9.68,-0.55,2.45,621.21,408.2,8.56,5.01,13.25,-1.76
class-00000001,-11.01,0.37,2.33,616.2,405.18,10.73,6.02,13.7,-1.69
class-00000001,-9.42,0.14,2.2,514.8,344.1,10.9,6.31,13.75,-1.73
class-00000001,-9.08,0.51,13.31,807.9,529.53,9.29,4.23,11.02,-1.84
class-00000001,-9.19,-0.72,16.94,893.67,585.48,11.26,3.19,5.62,-1.29
class-00000001,-10.05,0.49,1.89,475.77,326.09,17.56,8.77,12.28,-1.11
class-00000001,-9.52,-0.97,6.52,611.53,413.63,12.82,7.14,12.16,-2
class-00000001,-9.16,-0.06,2,528.48,357.82,11.94,8.05,15.51,-2.09
class-00000001,-9.25,0.45,0.68,382.54,260.26,25.04,13.14,15.38,-1.83
class-00000001,-9.92,0.28,2.19,563.21,377.6,9.41,4.88,12.15,-1.73
class-00000001,-8.85,2.69,2.93,527.55,359.13,4.12,6.19,18.33,-2.17
class-00000001,-9.68,-0.55,2.45,621.21,408.2,8.56,5.01,13.25,-1.76
class-00000001,-11.01,0.37,2.33,616.2,405.18,10.73,6.02,13.7,-1.69
class-00000001,-9.42,0.14,2.2,514.8,344.1,10.9,6.31,13.75,-1.73
class-00000001,-9.08,0.51,13.31,807.9,529.53,9.29,4.23,11.02,-1.84
class-00000001,-9.19,-0.72,16.94,893.67,585.48,11.26,3.19,5.62,-1.29
class-00000001,-10.05,0.49,1.89,475.77,326.09,17.56,8.77,12.28,-1.11
class-00000001,-9.52,-0.97,6.52,611.53,413.63,12.82,7.14,12.16,-2
class-00000001,-9.16,-0.06,2,528.48,357.82,11.94,8.05,15.51,-2.09
class-00000001,-10.85,0.39,0.44,395.82,265.36,10.42,4.87,11.87,-1.5
class-00000001,-9.34,0.46,1.28,441.37,305.68,27.78,15.13,16.88,-2.04
class-00000001,-9.34,0.46,2.34,489.43,342.24,28.2,15.47,17.24,-2.11
class-00000001,-9.61,-0.29,24.57,880.95,563.63,14.49,6.9,10.54,-1.44
class-00000001,-10.16,1.58,2.07,524.42,363.07,8.51,7.29,16.95,-2.05
class-00000001,-9.31,-0.4,31.84,711.63,479.19,16.86,7.01,5.6,-2.08
class-00000001,-9.5,-0.97,7.38,628.26,425.81,13.08,8.23,14.38,-2.2
class-00000001,-10.19,-1.01,2.2,570.47,386.51,14.15,6.53,10.45,-1.37
class-00000001,-10.34,0.33,1.99,480.82,333.05,14.57,7.22,11.78,-1.41
class-00000001,-8.73,0.34,5.13,582.25,404.06,11.77,8.05,16.31,-2.06
class-00000001,-6.73,0.34,56074.54,110.89,100.21,-2.52,-1.42,6.68,-1.78
class-00000001,-8.98,0.57,0.51,381.12,263.39,21.45,11.76,15.86,-1.94
class-00000001,-10.3,-0.01,2.33,513.13,347.73,13.91,6.88,12.33,-1.47
class-00000001,-10.26,0.86,7.36,577.96,403.58,17.26,10.29,15.83,-1.96
class-00000001,-9.79,-0.33,9.13,668.72,450.05,12.74,7.92,14.7,-1.97
class-00000001,-10.99,0.51,0.91,445.73,306.51,11.23,7.85,16.91,-1.92
class-00000001,-10.17,-0.16,1.66,493.34,335.29,9.45,6.99,15.64,-2.13
class-00000001,-9.49,-1.7,15.96,912.69,579.78,13.86,6.18,9.64,-1.41
class-00000001,-10.69,-1.34,5.51,664.55,440.77,16.59,6.46,6.98,-1.08
class-00000001,-9.69,-0.19,1.43,490.34,331.94,10.22,7.21,15.6,-2.1
class-00000001,-10.94,-0.81,6.66,631.52,422.01,8.79,4.98,11.55,-1.76
class-00000001,-9.71,0.05,1.75,493.69,337.43,17.06,10.4,15.84,-1.97
class-00000001,-10.28,1.38,1.5,488.21,332.23,15.88,8.18,13.28,-1.58
class-00000001,-10.28,1.45,1.66,500.32,340.72,16.37,8.88,14.23,-1.7
class-00000001,-9.77,2.45,0.69,404.98,275.32,7.05,6.58,17.24,-2.09
class-00000001,-9.45,-0.62,6.11,584.66,393.76,10.56,5.43,9.72,-1.84
class-00000001,-9.02,-1.09,5.81,688.12,449.5,8.56,5.37,13.22,-1.78
class-00000001,-9.77,-0.02,7.59,696.14,456.37,15.32,8.51,13.81,-1.79
class-00000001,-10.17,-0.16,1.66,493.34,335.29,9.45,6.99,15.64,-2.13
class-00000001,-9.49,-1.7,15.96,912.69,579.78,13.86,6.18,9.64,-1.41
class-00000001,-10.69,-1.34,5.51,664.55,440.77,16.59,6.46,6.98,-1.08
class-00000001,-9.69,-0.19,1.43,490.34,331.94,10.22,7.21,15.6,-2.1
class-00000001,-10.94,-0.81,6.66,631.52,422.01,8.79,4.98,11.55,-1.76
class-00000001,-9.71,0.05,1.75,493.69,337.43,17.06,10.4,15.84,-1.97
class-00000001,-10.28,1.38,1.5,488.21,332.23,15.88,8.18,13.28,-1.58
class-00000001,-10.28,1.45,1.66,500.32,340.72,16.37,8.88,14.23,-1.7
class-00000001,-9.77,2.45,0.69,404.98,275.32,7.05,6.58,17.24,-2.09
